OrderID,SKU,Style,Category,Amount,Currency
403-5491120-7243529,MEN5026-KR-L,MEN5026,kurta,475.24,INR
406-7423557-2095545,SET233-KR-PP-S,SET233,Set,545.0,INR
406-9636888-1010742,JNE3642-TP-XXL,JNE3642,Top,313.33,INR
406-1105431-3492360,JNE3607-KR-S,JNE3607,kurta,471.0,INR
171-7476281-7979528,J0345-SET-XL,J0345,Set,499.0,INR
404-5854493-2219526,J0416-DR-M,J0416,Western Dress,825.0,INR
408-9440622-2325959,J0023-TP-L,J0023,Top,399.0,INR
403-6252127-3901951,J0416-DR-L,J0416,Western Dress,825.0,INR
405-0242963-0182742,JNE3428-KR-S,JNE3428,kurta,249.0,INR
402-6536201-0121153,SET277-KR-NP-M,SET277,Set,1338.0,INR
407-6934474-9044362,JNE3740-KR-L,JNE3740,kurta,319.0,INR
408-4395802-6594755,J0109-SKD-XL,J0109,Set,1213.0,INR
402-9710636-8493924,JNE2100-KR-144-L,JNE2100,kurta,357.0,INR
408-8475308-5941931,J0134-SET-S,J0134,Set,699.0,INR
402-4156913-6633935,SET390-KR-NP-L,SET390,Set,999.0,INR
405-4513643-6569149,MEN5002-KR-XXXL,MEN5002,kurta,499.0,INR
402-2959486-6948332,J0009-SKD-L,J0009,Set,999.0,INR
403-9562385-6806706,JNE3549-KR-M,JNE3549,kurta,313.33,INR
171-4691699-6398709,JNE3383-KR-A-M,JNE3383,kurta,442.0,INR
171-1651210-9050740,SET384-KR-NP-L,SET384,Set,631.0,INR
404-3960166-1033921,J0251-SKD-M,J0251,Set,763.0,INR
408-6585605-6885940,JNE3447-KR-S,JNE3447,kurta,295.0,INR
402-8964611-0361164,J0088-TP-S,J0088,Top,380.0,INR
408-1718274-5693120,J0283-SET-XS,J0283,Set,1099.0,INR
402-0274915-4909102,J0343-DR-XS,J0343,Western Dress,744.0,INR
407-2878023-4746735,J0340-TP-XXL,J0340,Top,563.0,INR
407-2589752-7384347,JNE3675-TU-XS,JNE3675,Top,545.0,INR
408-4794275-1105161,JNE3607-KR-XL,JNE3607,kurta,471.0,INR
405-3549719-3295560,SET369-KR-NP-XS,SET369,Set,1173.0,INR
408-0611888-4325113,JNE3630-KR-M,JNE3630,kurta,487.0,INR
406-8043439-9301956,JNE3452-KR-XL,JNE3452,kurta,291.0,INR
408-0319235-6376315,J0014-LCD-XS,J0014,Set,1648.0,INR
407-9619426-5486750,JNE3412-KR-M,JNE3412,kurta,419.0,INR
402-0290102-8353166,JNE3793-KR-XXXL,JNE3793,kurta,350.48,INR
404-4414350-4451500,J0306-DR-XL,J0306,Western Dress,657.14,INR
405-9925154-0728340,NW012-TP-PJ-L,NW012,Set,560.0,INR
405-7922967-0109148,J0101-DR-L,J0101,Ethnic Dress,799.0,INR
407-8242213-3665154,J0213-TP-XS,J0213,Top,599.0,INR
407-4411048-7907533,SET285-KR-SHA-M,SET285,Set,499.0,INR
403-0165681-1041959,J0144-SET-XXL,J0144,Set,529.0,INR
408-1894490-1112307,J0143-SET-A-XS,J0143,Set,645.0,INR
405-7843449-3124316,J0208-DR-XL,J0208,Western Dress,721.0,INR
407-7763402-0345118,SET075-KR-DH-XXXL,SET075,Set,648.0,INR
407-1627427-3726714,JNE3791-DR-XXXL,JNE3791,Ethnic Dress,517.0,INR
408-5610165-8736312,J0214-TP-XL,J0214,Top,0.0,INR
405-6952277-7396343,SET342-KR-NP-N-L,SET342,Set,916.0,INR
408-4109216-3231538,SET307-KR-DPT-L,SET307,Set,736.0,INR
171-6846116-3088344,JNE3542-KR-M,JNE3542,kurta,329.0,INR
403-3170161-7084318,J0306-DR-L,J0306,Western Dress,690.0,INR
407-6810058-1917913,SET350-KR-NP-M,SET350,Set,1299.0,INR
402-8809270-0037914,J0189-TP-L,J0189,Top,329.0,INR
403-1328469-5324337,JNE3573-KR-S,JNE3573,kurta,381.0,INR
404-6392345-7157963,JNE3742-KR-XXL,JNE3742,kurta,411.43,INR
406-7517863-1560303,SET183-KR-DH-L,SET183,Set,759.0,INR
402-3516838-9005135,SET396-KR-PP-S,SET396,Set,1149.0,INR
405-3659554-5921150,JNE1977-KR-237-XS,JNE1977,kurta,259.0,INR
408-0032765-6131555,JNE3811-KR-M,JNE3811,kurta,568.0,INR
171-4510598-7568311,J0197-TP-M,J0197,Top,625.0,INR
407-2730410-2055519,J0176-TP-XL,J0176,Top,387.0,INR
402-7271482-2933119,JNE3471-KR-M,JNE3471,kurta,295.0,INR
408-7512506-4024328,JNE3617-KR-L,JNE3617,kurta,299.0,INR
405-1088169-0848363,BL022-71BEIGE,BL022,Blouse,838.0,INR
408-4141346-1173914,SET043-KR-NP-XL,SET043,Set,916.0,INR
407-9064465-7893918,JNE3383-KR-A-XS,JNE3383,kurta,442.0,INR
408-1666017-7481953,JNE3613-KR-XXXL,JNE3613,kurta,399.0,INR
407-9056906-3761100,SET218-KR-NP-XXXL,SET218,Set,699.0,INR
405-5639646-2385156,BL099-XS,BL099,Blouse,259.0,INR
408-9366712-4496331,J0220-BL-XXL,J0220,Blouse,625.0,INR
404-3795911-0257137,NW004-TP-PJ-XXL,NW004,Set,496.0,INR
402-2742058-0851503,SET351-KR-NP-M,SET351,Set,599.0,INR
408-3236920-0281116,J0380-SKD-M,J0380,Set,1438.0,INR
405-9836057-9097922,JNE3817-KR-L,JNE3817,kurta,474.0,INR
402-1887789-8104332,JNE3878-KR-XL,JNE3878,kurta,487.0,INR
171-6432975-2192351,JNE3820-KR-S,JNE3820,kurta,499.0,INR
407-5690379-9197101,J0119-TP-S,J0119,Top,540.0,INR
404-9618397-3201153,JNE3471-KR-S,JNE3471,kurta,295.0,INR
403-5414236-2234708,JNE3454-KR-L,JNE3454,kurta,419.0,INR
406-1846676-4931540,BL113-XXL,BL113,Blouse,493.0,INR
402-7264090-4417109,J0337-TP-XS,J0337,Top,518.0,INR
402-6993379-3742715,J0297-TP-XS,J0297,Top,574.0,INR
171-4251121-7246717,JNE3435-KR-S,JNE3435,kurta,487.0,INR
171-9002918-7289130,JNE3348-KR-XXL,JNE3348,kurta,419.0,INR
404-3187669-7088361,JNE3225-KR-XS,JNE3225,kurta,349.0,INR
404-4255296-8512300,J0214-TP-XXXL,J0214,Top,495.0,INR
403-7862589-9169113,JNE3577-KR-M,JNE3577,kurta,696.0,INR
408-8764387-3696351,JNE3447-KR-XS,JNE3447,kurta,295.0,INR
404-9565260-2340329,SET055-KR-NP-M,SET055,Set,625.0,INR
406-5839864-5189124,JNE3776-KR-M,JNE3776,kurta,280.0,INR
171-5538613-0983508,SET329-KR-NP-XL,SET329,Set,666.0,INR
406-8539804-0167569,JNE3704-KR-XXXL,JNE3704,kurta,487.0,INR
406-8539804-0167569,JNE3617-KR-XXL,JNE3617,kurta,299.0,INR
406-2082223-7297965,JNE3619-KR-XXL,JNE3619,kurta,318.0,INR
403-1669226-4733112,JNE3757-KR-L,JNE3757,kurta,487.0,INR
402-4867414-3461134,J0370-SKD-S,J0370,Set,1099.0,INR
408-2906730-1581152,JNE3709-DR-XXL,JNE3709,Western Dress,0.0,INR
406-6937726-2401108,JNE3799-KR-XXXL,JNE3799,kurta,666.0,INR
403-4215787-5036343,JNE3566-KR-M,JNE3566,kurta,419.0,INR
405-5356356-1800337,J0168-DR-S,J0168,Ethnic Dress,460.0,INR
171-5929690-7164367,JNE3503-KR-XXXL,JNE3503,kurta,318.0,INR
402-6588382-7901968,SET346-KR-PP-XL,SET346,Set,911.0,INR
405-0227856-8935518,JNE3564-KR-M,JNE3564,kurta,487.0,INR
403-9470408-5686716,J0082-TP-XL,J0082,Top,360.0,INR
403-9470408-5686716,J0348-SET-L,J0348,Set,499.0,INR
403-2261263-3136329,J0048-TP-XL,J0048,Top,339.0,INR
407-3773964-4985955,JNE1975-KR-309-XXL,JNE1975,kurta,229.0,INR
407-4123914-2367518,JNE1234-MULTI-KR-032-XS,JNE1234,kurta,295.0,INR
408-6379146-5413168,JNE1975-KR-309-S,JNE1975,kurta,229.0,INR
408-7165990-1813128,BL090-S,BL090,Blouse,0.0,INR
407-8393380-8015568,J0252-SKD-XL,J0252,Set,939.0,INR
405-2980718-3322742,J0091-TP-XXXL,J0091,Top,298.0,INR
408-2708365-3131539,JNE3256-KR-M,JNE3256,kurta,487.0,INR
406-4748169-1225164,JNE2266-KR-490-A-XS,JNE2266,kurta,368.0,INR
408-4388122-6076322,J0104-KR-XXL,J0104,kurta,446.0,INR
405-9929026-4346703,JNE3691-TU-XXL,JNE3691,Top,625.0,INR
402-8832622-7721109,MEN5007-KR-XXXL,MEN5007,kurta,475.0,INR
405-3245693-1263557,J0152-DR-L,J0152,Western Dress,885.0,INR
402-2951468-6961936,SET258-KR-PP-S,SET258,Set,881.0,INR
404-1113624-8937907,J0242-SKD-L,J0242,Set,1149.0,INR
408-0723020-7349159,JNE3765-KR-XS,JNE3765,kurta,517.0,INR
404-9755528-3685919,SET250-KR-SHA-XXL,SET250,Set,680.0,INR
408-7718879-0172312,JNE3810-KR-L,JNE3810,kurta,696.0,INR
408-5648228-2410700,JNE3707-DR-XL,JNE3707,Western Dress,0.0,INR
171-2365524-9897949,BL103-L,BL103,Blouse,460.0,INR
171-3901282-9528337,JNE3482-KR-XXL,JNE3482,kurta,318.0,INR
407-8487814-7092327,MEN5018-KR-M,MEN5018,kurta,499.0,INR
171-6403832-8366765,J0164-DR-S,J0164,Ethnic Dress,388.0,INR
406-2086432-7500339,JNE3559-KR-XXXL,JNE3559,kurta,487.0,INR
408-6148721-7285911,JNE3822-KR-S,JNE3822,kurta,0.0,INR
405-3071305-9182710,JNE3427-KR-XXL,JNE3427,kurta,,
405-3081223-2868315,JNE3879-DR-M,JNE3879,Western Dress,791.0,INR
407-2072105-8234763,BTM033-NP-XS,BTM033,Bottom,297.0,INR
407-6528764-0116359,JNE3686-TU-M,JNE3686,Top,433.0,INR
405-9511672-8642762,SET271-KR-NP-XXL,SET271,Set,895.0,INR
408-9516924-1376308,JNE3429-KR-L,JNE3429,kurta,299.0,INR
402-5261656-8219505,SET253-KR-NP-S,SET253,Set,737.0,INR
402-0481559-2480346,J0196-TP-M,J0196,Top,469.0,INR
404-6043850-3163554,BTM008-XXL,BTM008,Bottom,518.0,INR
403-8269594-4346742,JNE2209-KR-498-A-XL,JNE2209,kurta,499.0,INR
404-1355829-4730732,JNE3774-KR-XS,JNE3774,kurta,474.0,INR
S02-9236057-6330320,JNE3571-KR-M,JNE3571,kurta,,
S02-4244793-3107843,J0041-SET-XS,J0041,Set,,
403-9467470-6965143,J0093-DR-L,J0093,Ethnic Dress,637.0,INR
S02-9542567-5952341,BTM030-NP-S,BTM030,Bottom,,
S02-4520403-8992257,JNE3311-KR-M,JNE3311,kurta,,
403-9662616-2314732,SET246-KR-PP-S,SET246,Set,455.0,INR
404-7584607-0385107,NW031-TP-PJ-S,NW031,Set,599.0,INR
402-4134135-5443542,SET302-KR-PP-XXL,SET302,Set,939.0,INR
406-3770644-8025145,J0231-SKD-XXL,J0231,Set,1281.0,INR
407-1437935-0794768,JNE3816-KR-XL,JNE3816,kurta,521.0,INR
406-2860170-0913929,SET401-KR-NP-L,SET401,Set,1186.0,INR
171-6228806-6075554,JNE3256-KR-S,JNE3256,kurta,487.0,INR
405-4910483-7552338,BL004-50CHIKU-B,BL004,Blouse,419.0,INR
404-1471508-0811513,BL101-XS,BL101,Blouse,249.0,INR
404-1471508-0811513,BL102-XS,BL102,Blouse,259.0,INR
408-0016590-2346754,JNE3030-KR-L,JNE3030,kurta,700.95,INR
402-8489812-1805105,JNE3629-KR-XL,JNE3629,kurta,526.0,INR
408-9190985-6992362,J0247-SKD-XXXL,J0247,Set,820.0,INR
404-2223053-4298704,JNE3640-TP-N-XL,JNE3640,Top,487.0,INR
405-2410543-5493160,JNE3252-KR-XL,JNE3252,kurta,638.0,INR
405-0298440-3795553,JNE3484-KR-L,JNE3484,kurta,295.0,INR
405-9162950-9083565,JNE3712-TP-N-S,JNE3712,Top,518.0,INR
406-8198597-7433142,J0204-TP-XL,J0204,Top,751.0,INR
404-5208792-6499529,JNE3369-KR-L,JNE3369,kurta,487.0,INR
408-2170792-1921144,JNE1233-BLUE-KR-031-XXXL,JNE1233,kurta,376.0,INR
405-2914696-4782724,BL006-54BLACK,BL006,Blouse,383.0,INR
407-1202238-5513164,J0147-SET-XS,J0147,Set,583.0,INR
405-4378221-1568300,J0130-SET-M,J0130,Set,659.0,INR
403-9795569-3487566,BTM030-NP-XS,BTM030,Bottom,284.0,INR
406-9430348-7342713,SET130-KR-NP-XXXL,SET130,Set,547.0,INR
402-3005101-1065119,JNE3823-KR-M,JNE3823,kurta,526.0,INR
406-0992500-2317101,JNE3758-KR-L,JNE3758,kurta,357.0,INR
406-5921762-5706726,JNE3435-KR-M,JNE3435,kurta,487.0,INR
406-4173360-6542757,SET014-KR-PP-L,SET014,Set,818.0,INR
408-0284206-6409905,J0048-TP-XXL,J0048,Top,0.0,INR
171-0347839-3366739,JNE3506-KR-S,JNE3506,kurta,635.0,INR
171-1620511-7033951,J0081-DR-L,J0081,Western Dress,658.0,INR
407-1623383-4064322,JNE3720-KR-XS,JNE3720,kurta,517.0,INR
403-8346048-0006706,JNE3383-KR-A-XL,JNE3383,kurta,442.0,INR
403-1599215-3597968,JNE3807-KR-XS,JNE3807,kurta,634.29,INR
402-4200377-6488324,JNE3778-KR-L,JNE3778,kurta,459.0,INR
403-1503788-8089131,SET083-KR-PP-XXXL,SET083,Set,1238.0,INR
408-0673219-6263553,JNE3678-TU-M,JNE3678,Top,518.0,INR
405-7703137-1349931,SET252-KR-PP-S,SET252,Set,722.86,INR
405-7703137-1349931,JNE3558-KR-S,JNE3558,kurta,303.81,INR
403-9752533-2556330,J0005-DR-XXXL,J0005,Western Dress,899.0,INR
403-0613697-0445933,JNE1525-KR-UDF19BLACK-XXXL,JNE1525,kurta,311.0,INR
405-0351717-1434762,JNE3575-KR-XXL,JNE3575,kurta,442.0,INR
408-6043356-5532317,JNE3760-KR-XL,JNE3760,kurta,0.0,INR
408-6359792-5061931,J0096-KR-M,J0096,kurta,568.0,INR
405-6263253-2452361,JNE3428-KR-M,JNE3428,kurta,249.0,INR
407-4793937-8237953,JNE3760-KR-L,JNE3760,kurta,432.0,INR
404-6444594-3109965,JNE3673-TU-S,JNE3673,Top,599.0,INR
407-7990986-4549134,JNE3633-KR-XXXL,JNE3633,kurta,459.0,INR
408-1450073-8845149,JNE3459-KR-XL,JNE3459,kurta,442.0,INR
404-8899833-8340311,J0033-KR-XXL,J0033,kurta,399.0,INR
406-5152920-6291522,SET043-KR-NP-L,SET043,Set,916.0,INR
406-1018605-3257104,JNE2171-KR-437-XXL,JNE2171,kurta,495.0,INR
402-7990548-7754752,JNE3432-KR-XXL,JNE3432,kurta,432.0,INR
407-2046779-9232340,J0304-TP-XS,J0304,Top,297.0,INR
402-5490789-8706747,BTM037-PP-XS,BTM037,Bottom,360.0,INR
402-5482827-9967548,BTM048-PP-XS,BTM048,Bottom,345.0,INR
406-7413254-9872366,J0375-SKD-XXL,J0375,Set,1099.0,INR
406-1246136-0112309,JNE2032-KR-205-L,JNE2032,kurta,316.0,INR
403-1693364-2826731,JNE3431-KR-XXXL,JNE3431,kurta,349.0,INR
403-1693364-2826731,JNE3878-KR-XXXL,JNE3878,kurta,487.0,INR
403-1693364-2826731,JNE3376-KR-XXXL,JNE3376,kurta,432.0,INR
403-1693364-2826731,JNE3425-KR-XXXL,JNE3425,kurta,329.0,INR
406-5558298-6285913,J0087-TP-XL,J0087,Top,329.0,INR
402-4048875-0248338,JNE3065-KR-XL,JNE3065,kurta,393.0,INR
403-3087110-6160320,BTM026-NP-S,BTM026,Bottom,518.0,INR
407-7401008-8486725,JNE3270-KR-S,JNE3270,kurta,376.0,INR
408-3618629-6457120,SET386-KR-NP-XXXL,SET386,Set,631.0,INR
404-2392185-3375552,JNE3673-TU-M,JNE3673,Top,599.0,INR
171-7216477-0765915,JNE3313-KR-A-XXXL,JNE3313,kurta,582.0,INR
406-8931197-4270738,SET044-KR-NP-XXL,SET044,Set,612.0,INR
406-4871006-5117941,JNE3451-KR-XXXL,JNE3451,kurta,380.0,INR
408-4690348-4905960,SET357-KR-NP-XL,SET357,Set,1149.0,INR
405-1196310-2545147,J0091-TP-XL,J0091,Top,298.0,INR
403-1132883-6569103,JNE3403-KR-L,JNE3403,kurta,429.0,INR
171-4034750-1101933,JNE2251-KR-537-XS,JNE2251,kurta,429.0,INR
402-7331645-5060324,JNE2305-KR-533-S,JNE2305,kurta,357.0,INR
404-7965858-4267566,BTM041-PP-S,BTM041,Bottom,345.0,INR
403-5761835-3724310,JNE3160-KR-S,JNE3160,kurta,685.0,INR
408-6984499-8149928,SET201-KR-NP-A-XS,SET201,Set,595.0,INR
171-2756110-6592317,JNE1906-KR-031-M,JNE1906,kurta,357.0,INR
406-7951416-3159545,JNE3816-KR-M,JNE3816,kurta,521.0,INR
402-9369946-8234718,JNE3539-KR-M,JNE3539,kurta,329.0,INR
408-2465349-4217914,JNE3363-KR-1032-M,JNE3363,kurta,376.0,INR
408-2465349-4217914,JNE3144-KR-S,JNE3144,kurta,390.0,INR
408-5951220-7515512,J0334-TP-XS,J0334,Top,545.0,INR
408-5548469-7086723,JNE3466-KR-XS,JNE3466,kurta,771.0,INR
404-6338109-7129942,JNE3404-KR-XXXL,JNE3404,kurta,487.0,INR
402-7232637-3097943,NW027-TP-PJ-XXL,NW027,Set,613.0,INR
402-3129587-2139500,NW015-TP-PJ-XXL,NW015,Set,539.0,INR
405-9118417-9537922,JNE3806-KR-XXXL,JNE3806,kurta,521.0,INR
406-1712681-6534760,J0369-SKD-XXL,J0369,Set,1099.0,INR
402-2076215-4182700,JNE3611-KR-XS,JNE3611,kurta,437.14,INR
403-3866194-9606716,SET051-KR-NP-XXXL,SET051,Set,468.0,INR
408-3651381-0249926,J0072-KR-XL,J0072,kurta,318.0,INR
402-0974514-4915511,JNE3501-KR-XXXL,JNE3501,kurta,419.0,INR
406-3090996-2654710,SET062-KR-SP-M,SET062,Set,,
171-1089315-8973930,J0001-DR-XXL,J0001,Ethnic Dress,690.0,INR
171-1557937-0437117,SET200-KR-NP-A-XXL,SET200,Set,568.0,INR
408-6383479-2736337,SET343-KR-NP-L,SET343,Set,916.0,INR
403-7252648-2824327,J0185-DR-XS,J0185,Ethnic Dress,799.0,INR
405-2666534-9299550,JNE3458-KR-M,JNE3458,kurta,399.0,INR
403-0514868-9975560,NW003-TP-PJ-XXL,NW003,Set,519.0,INR
402-4487332-9820327,SET277-KR-NP-XS,SET277,Set,1338.0,INR
402-9655997-3636332,J0070-KR-M,J0070,kurta,318.0,INR
407-7559378-9193947,JNE3803-KR-XS,JNE3803,kurta,459.0,INR
405-6209573-8445949,J0096-KR-L,J0096,kurta,568.0,INR
404-2038920-7318737,JNE3530-KR-XS,JNE3530,kurta,329.0,INR
403-9409277-9157920,MEN5011-KR-XXL,MEN5011,kurta,499.0,INR
406-6112434-9731515,J0328-KR-XXXL,J0328,kurta,939.0,INR
405-9251687-5153105,J0007-SKD-XXL,J0007,Set,1065.0,INR
403-1238794-6997953,J0310-TP-XS,J0310,Top,339.0,INR
171-6466826-4447515,SAR041,SAR041,Saree,989.0,INR
403-9387927-2663566,JNE3562-KR-L,JNE3562,kurta,476.0,INR
403-5640040-9761155,JNE3516-KR-E-L,JNE3516,kurta,362.0,INR
407-3983266-1787555,JNE3636-KR-L,JNE3636,kurta,459.0,INR
402-7936083-8934736,JNE3788-KR-M,JNE3788,kurta,487.0,INR
408-9005588-0341966,JNE3413-KR-L,JNE3413,kurta,526.0,INR
404-2314310-8181928,JNE3439-KR-XS,JNE3439,kurta,,
406-8569077-0220365,JNE3371-KR-XS,JNE3371,kurta,329.0,INR
407-9178976-9025916,JNE3459-KR-S,JNE3459,kurta,442.0,INR
408-9695951-0409903,SET326-KR-PP-XXXL,SET326,Set,666.0,INR
405-6832746-9694728,JNE3504-KR-M,JNE3504,kurta,487.0,INR
407-3915216-6103515,SET320-KR-NP-S,SET320,Set,856.0,INR
402-6881324-0263509,J0331-KR-M,J0331,kurta,782.0,INR
408-4752570-3728362,J0369-SKD-XL,J0369,Set,1099.0,INR
408-1244359-4565915,SET221-KR-NP-L,SET221,Set,714.0,INR
404-9178414-6677105,JNE3707-DR-M,JNE3707,Western Dress,496.0,INR
405-4590475-9854711,SET247-KR-SHA-XS,SET247,Set,716.0,INR
405-3664171-9101139,JNE3528-KR-M,JNE3528,kurta,319.0,INR
404-7902690-9694706,JNE3660-TP-N-M,JNE3660,Top,391.0,INR
404-7756116-9553125,JNE3719-KR-L,JNE3719,kurta,399.0,INR
404-6380793-3880308,JNE3480-KR-L,JNE3480,kurta,249.0,INR
406-4376508-7233924,SET289-KR-NP-XS,SET289,Set,666.0,INR
408-0300461-9675528,MEN5007-KR-L,MEN5007,kurta,475.0,INR
407-9145467-7252303,SET038-KR-PP-XS,SET038,Set,551.43,INR
406-1124722-1909124,JNE3745-KR-M,JNE3745,kurta,316.0,INR
404-3113139-4245934,J0134-SET-XS,J0134,Set,,
407-3610546-8108350,JNE3675-TU-XL,JNE3675,Top,545.0,INR
403-9992019-5213153,JNE3442-KR-XXL,JNE3442,kurta,365.0,INR
408-9527558-0240324,JNE3530-KR-S,JNE3530,kurta,313.33,INR
402-5292621-6068310,JNE3565-KR-S,JNE3565,kurta,329.0,INR
403-4610056-6345135,JNE3270-KR-XXL,JNE3270,kurta,376.0,INR
408-3184703-8220328,J0239-SKD-XL,J0239,Set,1299.0,INR
405-5072271-0391525,JNE3486-KR-XS,JNE3486,kurta,499.0,INR
405-2802011-6017167,JNE3640-TP-N-XS,JNE3640,Top,518.0,INR
408-5328799-6157107,SET230-KR-PP-XS,SET230,Set,799.0,INR
408-5328799-6157107,SET400-KR-NP-XS,SET400,Set,1254.0,INR
407-5477153-6925932,SET209-KR-PP-XL,SET209,Set,548.0,INR
407-6110521-7977106,SET378-KR-NP-L,SET378,Set,1221.0,INR
406-9402751-9261905,SET435-KR-NP-M,SET435,Set,1999.0,INR
405-3247498-3509935,NW035-ST-CP-M,NW035,Set,599.0,INR
402-7606577-5116335,JNE3365-KR-1052-A-XXL,JNE3365,kurta,358.1,INR
403-0315570-1065948,JNE3760-KR-M,JNE3760,kurta,411.43,INR
408-2719188-4005123,J0205-TP-XS,J0205,Top,387.0,INR
405-7068814-7981155,CH204-PURPLE-L,CH204,Bottom,284.0,INR
405-7068814-7981155,CH213-BROWN-L,CH213,Bottom,273.0,INR
408-4831997-4553961,MEN5028-KR-M,MEN5028,kurta,0.0,INR
402-7595058-5644313,JNE3366-KR-1053-XL,JNE3366,kurta,376.0,INR
402-7595058-5644313,SET156-KR-NP-XL,SET156,Set,716.0,INR
406-2376865-9350750,JNE3376-KR-XL,JNE3376,kurta,432.0,INR
406-1820238-5145950,JNE3471-KR-XS,JNE3471,kurta,295.0,INR
405-9578608-9429169,J0213-TP-S,J0213,Top,599.0,INR
403-5850080-5738714,SET326-KR-PP-S,SET326,Set,666.0,INR
404-5615770-7545124,J0160-TP-XXL,J0160,Top,339.0,INR
403-4156139-6247567,JNE3612-KR-M,JNE3612,kurta,399.0,INR
407-1770307-0466718,NW012-TP-PJ-M,NW012,Set,560.0,INR
405-3613972-9044303,SET048-KR-NP-M,SET048,Set,648.0,INR
404-4340890-6441935,JNE2171-KR-437-XXXL,JNE2171,kurta,495.0,INR
403-2085890-5297151,J0143-SET-A-XXXL,J0143,Set,645.0,INR
407-4266472-0477154,SET087-KR-PP-S,SET087,Set,925.0,INR
405-6101505-4881915,JNE3412-KR-XL,JNE3412,kurta,419.0,INR
171-2468226-0266730,JNE3655-TP-XL,JNE3655,Top,329.0,INR
406-4854545-4685920,SET276-KR-PP-S,SET276,Set,1238.0,INR
171-2529489-2709929,JNE3700-KR-XXXL,JNE3700,kurta,299.0,INR
171-8853544-0993939,J0011-LCD-XXL,J0011,Set,1695.0,INR
408-2531830-7014759,JNE2307-KR-572-XXL,JNE2307,kurta,299.0,INR
406-2539259-7926744,JNE3454-KR-S,JNE3454,kurta,419.0,INR
404-9441347-4794720,BL103-XS,BL103,Blouse,,
402-6078998-0161931,J0354-KR-XXL,J0354,kurta,568.0,INR
405-2165785-8790712,JNE1977-KR-237-L,JNE1977,kurta,259.0,INR
404-6101060-8445163,NW008-ST-CP-M,NW008,Set,582.0,INR
407-0667655-2678762,J0147-SET-M,J0147,Set,583.0,INR
403-9328129-2446732,JNE3160-KR-XXXL,JNE3160,kurta,685.0,INR
402-9833001-5061136,JNE2291-KR-602-L,JNE2291,kurta,376.0,INR
171-2827717-9425114,NW020-ST-SR-S,NW020,Set,525.0,INR
402-2135671-1055567,J0342-TP-XS,J0342,Top,540.0,INR
408-1638634-7785137,SET154-KR-NP-XXXL,SET154,Set,832.0,INR
407-4362155-9201137,JNE3778-KR-XL,JNE3778,kurta,459.0,INR
402-3393359-2162758,JNE3030-KR-XS,JNE3030,kurta,700.95,INR
403-1979267-8549930,SET062-KR-SP-S,SET062,Set,684.0,INR
403-0224673-1711529,SET321-KR-DPT-S,SET321,Set,939.0,INR
404-1781979-4414765,JNE3813-KR-XS,JNE3813,kurta,,
407-7471565-5432315,JNE3617-KR-XS,JNE3617,kurta,299.0,INR
406-4368563-5483514,JNE3819-KR-M,JNE3819,kurta,499.0,INR
408-3330444-8216341,J0092-SET-XXXL,J0092,Set,833.0,INR
405-9307560-5644334,J0239-SKD-S,J0239,Set,1299.0,INR
404-3202570-6055522,JNE3452-KR-XS,JNE3452,kurta,291.0,INR
403-2061074-2762719,SET306-KR-PP-XXL,SET306,Set,696.0,INR
407-9944448-9882710,J0201-TP-XL,J0201,Top,625.0,INR
407-9311273-6901913,NW029-ST-SR-S,NW029,Set,474.0,INR
402-0996653-7062706,CH202-ORANGE-L,CH202,Bottom,273.0,INR
171-4604966-2174707,J0180-DR-XXL,J0180,Western Dress,453.0,INR
408-3008840-2813944,SET293-KR-NP-L,SET293,Set,692.0,INR
407-1694063-8464367,SET300-KR-NP-XXXL,SET300,Set,999.0,INR
405-1564337-9637127,JNE3522-KR-XS,JNE3522,kurta,325.71,INR
171-2183881-2784302,SET230-KR-PP-L,SET230,Set,799.0,INR
402-5502576-8268315,JNE3756-KR-XXL,JNE3756,kurta,487.0,INR
407-1029520-0853926,JNE3643-TP-N-XL,JNE3643,Top,259.0,INR
406-2345701-7973952,BTM021-B-L,BTM021,Bottom,518.0,INR
406-2345701-7973952,BTM002-B-L,BTM002,Bottom,518.0,INR
408-1370339-7539558,JNE3562-KR-M,JNE3562,kurta,476.0,INR
403-1068787-2906746,JNE3323-KR-A-XS,JNE3323,kurta,267.0,INR
406-0515257-8134705,BL101-XXL,BL101,Blouse,249.0,INR
405-0009895-4070723,MEN5006-KR-S,MEN5006,kurta,475.0,INR
408-5120793-6127531,JNE3441-KR-S,JNE3441,kurta,,
403-1752633-7025117,SET058-KR-NP-XXL,SET058,Set,847.0,INR
402-3153904-4532321,JNE2132-KR-398-XS,JNE2132,kurta,524.0,INR
407-5614561-2983529,JNE3500-KR-M,JNE3500,kurta,353.0,INR
408-4215813-7590722,JNE3749-KR-XL,JNE3749,kurta,0.0,INR
408-2922554-3465943,NW007-ST-CP-XXL,NW007,Set,560.0,INR
408-3808585-3245939,SET403-KR-NP-XL,SET403,Set,1228.0,INR
407-9651517-3835513,JNE3400-KR-XS,JNE3400,kurta,459.0,INR
404-0835255-4457942,JNE3610-KR-XXXL,JNE3610,kurta,291.0,INR
171-5446356-0886751,JNE3714-KR-XS,JNE3714,kurta,459.0,INR
171-6568708-8875531,JNE3778-KR-XS,JNE3778,kurta,459.0,INR
403-4469294-1468336,JNE3581-KR-L,JNE3581,kurta,635.0,INR
